tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gold_intent
100360,cust5658,True,Sun Mar 03 12:00:00 +0000 2024,"@AmazonHelp I was charged twice for order 112861, please fix this.",100361,,payment_issue
100361,115911,False,Sun Mar 03 14:08:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100360,payment_issue
100362,cust4020,True,Sun Mar 03 12:17:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 457256.,100363,,payment_issue
100363,115911,False,Sun Mar 03 12:38:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100362,payment_issue
100364,cust2070,True,Sun Mar 03 12:34:00 +0000 2024,Can someone cancel 219629? @AmazonHelp it hasn't shipped yet I hope.,100365,,order_cancel
100365,115911,False,Sun Mar 03 14:24:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100364,order_cancel
100366,cust1878,True,Sun Mar 03 12:51:00 +0000 2024,"@AmazonHelp I was charged twice for order 705050, please fix this.",100367,,payment_issue
100367,115911,False,Sun Mar 03 13:37:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100366,payment_issue
100368,cust2395,True,Sun Mar 03 13:08:00 +0000 2024,@AmazonHelp order 418594 arrived but it's not what I ordered at all.,100369,,wrong_item
100369,115911,False,Sun Mar 03 14:19:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100368,wrong_item
100370,cust7818,True,Sun Mar 03 13:25:00 +0000 2024,"@AmazonHelp delivery for 901577 delayed again, no notification sent either.",100371,,delivery_delay
100371,115911,False,Sun Mar 03 16:08:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100370,delivery_delay
100372,cust9561,True,Sun Mar 03 13:42:00 +0000 2024,"Just want to say @AmazonHelp support fixed my issue with order 913373 super fast, thank you!",100373,,general_praise
100373,115911,False,Sun Mar 03 15:27:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100372,general_praise
100374,cust8025,True,Sun Mar 03 13:59:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 411797.,100375,,payment_issue
100375,115911,False,Sun Mar 03 15:25:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100374,payment_issue
100376,cust2625,True,Sun Mar 03 14:16:00 +0000 2024,"Just want to say @AmazonHelp support fixed my issue with order 739244 super fast, thank you!",100377,,general_praise
100377,115911,False,Sun Mar 03 17:39:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100376,general_praise
100378,cust5335,True,Sun Mar 03 14:33:00 +0000 2024,"@AmazonHelp requesting a refund on 321275, product was damaged on arrival.",100379,,refund_request
100379,115911,False,Sun Mar 03 17:30:00 +0000 2024,Sorry for the delay on your refund. Refunds typically take 3-5 business days once processed. Please DM your order number so we can check the status. ^GH,,100378,refund_request
100380,cust3847,True,Sun Mar 03 14:50:00 +0000 2024,@AmazonHelp my order 351516 was supposed to arrive yesterday and it's still not here.,100381,,delivery_delay
100381,115911,False,Sun Mar 03 17:19:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100380,delivery_delay
100382,cust7693,True,Sun Mar 03 15:07:00 +0000 2024,@AmazonHelp my order 102805 was supposed to arrive yesterday and it's still not here.,100383,,delivery_delay
100383,115911,False,Sun Mar 03 17:10:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100382,delivery_delay
100384,cust1534,True,Sun Mar 03 15:24:00 +0000 2024,"@AmazonHelp great service today, appreciate the quick help.",100385,,general_praise
100385,115911,False,Sun Mar 03 16:31:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100384,general_praise
100386,cust8438,True,Sun Mar 03 15:41:00 +0000 2024,"@AmazonHelp please cancel order 396451, found it cheaper elsewhere.",100387,,order_cancel
100387,115911,False,Sun Mar 03 16:07:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100386,order_cancel
100388,cust4241,True,Sun Mar 03 15:58:00 +0000 2024,Where's my refund for order 926097? @AmazonHelp it's been 10 business days.,100389,,refund_request
100389,115911,False,Sun Mar 03 17:54:00 +0000 2024,Sorry for the delay on your refund. Refunds typically take 3-5 business days once processed. Please DM your order number so we can check the status. ^GH,,100388,refund_request
100390,cust3441,True,Sun Mar 03 16:15:00 +0000 2024,"@AmazonHelp delivery for 335729 delayed again, no notification sent either.",100391,,delivery_delay
100391,115911,False,Sun Mar 03 20:15:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100390,delivery_delay
100392,cust1977,True,Sun Mar 03 16:32:00 +0000 2024,"@AmazonHelp I need to cancel order 174878 immediately, ordered by mistake.",100393,,order_cancel
100393,115911,False,Sun Mar 03 17:22:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100392,order_cancel
100394,cust5728,True,Sun Mar 03 16:49:00 +0000 2024,"@AmazonHelp please cancel order 885339, found it cheaper elsewhere.",100395,,order_cancel
100395,115911,False,Sun Mar 03 18:49:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100394,order_cancel
100396,cust5982,True,Sun Mar 03 17:06:00 +0000 2024,This is the second time my delivery for 822131 has been delayed. @AmazonHelp not happy.,100397,,delivery_delay
100397,115911,False,Sun Mar 03 20:13:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100396,delivery_delay
100398,cust9847,True,Sun Mar 03 17:23:00 +0000 2024,"Product from 624783 stopped working after 2 days, @AmazonHelp this is unacceptable.",100399,,product_defect
100399,115911,False,Sun Mar 03 19:37:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100398,product_defect
100400,cust1653,True,Sun Mar 03 17:40:00 +0000 2024,"@AmazonHelp I was charged twice for order 727086, please fix this.",100401,,payment_issue
100401,115911,False,Sun Mar 03 21:35:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100400,payment_issue
100402,cust5102,True,Sun Mar 03 17:57:00 +0000 2024,"@AmazonHelp defective unit received, order 437978, needs replacement.",100403,,product_defect
100403,115911,False,Sun Mar 03 18:11:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100402,product_defect
100404,cust1339,True,Sun Mar 03 18:14:00 +0000 2024,@AmazonHelp my order 807053 was supposed to arrive yesterday and it's still not here.,100405,,delivery_delay
100405,115911,False,Sun Mar 03 21:37:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100404,delivery_delay
100406,cust3870,True,Sun Mar 03 18:31:00 +0000 2024,"@AmazonHelp please cancel order 142185, found it cheaper elsewhere.",100407,,order_cancel
100407,115911,False,Sun Mar 03 20:39:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100406,order_cancel
100408,cust3973,True,Sun Mar 03 18:48:00 +0000 2024,@AmazonHelp not okay that 391668 was cheaper for Prime members and I wasn't told.,100409,,price_complaint
100409,115911,False,Sun Mar 03 21:25:00 +0000 2024,We understand the frustration. Please DM your order number so we can review pricing/eligibility for a price adjustment. ^QR,,100408,price_complaint
100410,cust9056,True,Sun Mar 03 19:05:00 +0000 2024,"@AmazonHelp defective unit received, order 953797, needs replacement.",100411,,product_defect
100411,115911,False,Sun Mar 03 19:36:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100410,product_defect
100412,cust6460,True,Sun Mar 03 19:22:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 528184.,100413,,payment_issue
100413,115911,False,Sun Mar 03 20:52:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100412,payment_issue
100414,cust7744,True,Sun Mar 03 19:39:00 +0000 2024,@AmazonHelp my order 445824 was supposed to arrive yesterday and it's still not here.,100415,,delivery_delay
100415,115911,False,Sun Mar 03 22:44:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100414,delivery_delay
100416,cust7561,True,Sun Mar 03 19:56:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 794769.,100417,,payment_issue
100417,115911,False,Sun Mar 03 23:32:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100416,payment_issue
100418,cust2442,True,Sun Mar 03 20:13:00 +0000 2024,@AmazonHelp why did the price of my item drop $20 right after I bought it (576919)?,100419,,price_complaint
100419,115911,False,Sun Mar 03 21:41:00 +0000 2024,We understand the frustration. Please DM your order number so we can review pricing/eligibility for a price adjustment. ^QR,,100418,price_complaint
100420,cust7622,True,Sun Mar 03 20:30:00 +0000 2024,Can someone cancel 221552? @AmazonHelp it hasn't shipped yet I hope.,100421,,order_cancel
100421,115911,False,Mon Mar 04 00:19:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100420,order_cancel
100422,cust9889,True,Sun Mar 03 20:47:00 +0000 2024,@AmazonHelp why did the price of my item drop $20 right after I bought it (789606)?,100423,,price_complaint
100423,115911,False,Sun Mar 03 22:53:00 +0000 2024,We understand the frustration. Please DM your order number so we can review pricing/eligibility for a price adjustment. ^QR,,100422,price_complaint
100424,cust9494,True,Sun Mar 03 21:04:00 +0000 2024,@AmazonHelp the item from order 296694 arrived broken/defective.,100425,,product_defect
100425,115911,False,Sun Mar 03 22:44:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100424,product_defect
100426,cust8242,True,Sun Mar 03 21:21:00 +0000 2024,"@AmazonHelp great service today, appreciate the quick help.",100427,,general_praise
100427,115911,False,Mon Mar 04 00:43:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100426,general_praise
100428,cust9998,True,Sun Mar 03 21:38:00 +0000 2024,Hi @AmazonHelp where is my order #380028? Been waiting 6 days now.,100429,,where_is_my_order
100429,115911,False,Sun Mar 03 22:19:00 +0000 2024,"Hi, sorry for the wait! Please send us your order number via DM so we can check the latest tracking status for you. ^AB",,100428,where_is_my_order
100430,cust8941,True,Sun Mar 03 21:55:00 +0000 2024,Can someone cancel 832168? @AmazonHelp it hasn't shipped yet I hope.,100431,,order_cancel
100431,115911,False,Sun Mar 03 22:34:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100430,order_cancel
100432,cust4920,True,Sun Mar 03 22:12:00 +0000 2024,"Still no sign of my package, order 738448. @AmazonHelp any update?",100433,,where_is_my_order
100433,115911,False,Mon Mar 04 01:21:00 +0000 2024,"Hi, sorry for the wait! Please send us your order number via DM so we can check the latest tracking status for you. ^AB",,100432,where_is_my_order
100434,cust1224,True,Sun Mar 03 22:29:00 +0000 2024,"Got the completely wrong item for order 677596 @AmazonHelp, this is frustrating.",100435,,wrong_item
100435,115911,False,Mon Mar 04 00:58:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100434,wrong_item
100436,cust2858,True,Sun Mar 03 22:46:00 +0000 2024,@AmazonHelp the item from order 335615 arrived broken/defective.,100437,,product_defect
100437,115911,False,Mon Mar 04 00:52:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100436,product_defect
100438,cust3522,True,Sun Mar 03 23:03:00 +0000 2024,"@AmazonHelp delivery for 972565 delayed again, no notification sent either.",100439,,delivery_delay
100439,115911,False,Mon Mar 04 01:18:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100438,delivery_delay
100440,cust5479,True,Sun Mar 03 23:20:00 +0000 2024,"@AmazonHelp please cancel order 839677, found it cheaper elsewhere.",100441,,order_cancel
100441,115911,False,Mon Mar 04 01:14:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100440,order_cancel
100442,cust8483,True,Sun Mar 03 23:37:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 355570.,100443,,payment_issue
100443,115911,False,Mon Mar 04 02:06:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100442,payment_issue
100444,cust9327,True,Sun Mar 03 23:54:00 +0000 2024,"Got the completely wrong item for order 299869 @AmazonHelp, this is frustrating.",100445,,wrong_item
100445,115911,False,Mon Mar 04 03:13:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100444,wrong_item
100446,cust7798,True,Mon Mar 04 00:11:00 +0000 2024,@AmazonHelp I ordered a blue jacket but received a pair of shoes instead. Order 389666.,100447,,wrong_item
100447,115911,False,Mon Mar 04 01:46:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100446,wrong_item
100448,cust1042,True,Mon Mar 04 00:28:00 +0000 2024,@AmazonHelp not okay that 960408 was cheaper for Prime members and I wasn't told.,100449,,price_complaint
100449,115911,False,Mon Mar 04 01:48:00 +0000 2024,We understand the frustration. Please DM your order number so we can review pricing/eligibility for a price adjustment. ^QR,,100448,price_complaint
100450,cust9022,True,Mon Mar 04 00:45:00 +0000 2024,"@AmazonHelp please cancel order 708093, found it cheaper elsewhere.",100451,,order_cancel
100451,115911,False,Mon Mar 04 04:34:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100450,order_cancel
100452,cust8935,True,Mon Mar 04 01:02:00 +0000 2024,"Got the completely wrong item for order 664742 @AmazonHelp, this is frustrating.",100453,,wrong_item
100453,115911,False,Mon Mar 04 02:38:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100452,wrong_item
100454,cust9903,True,Mon Mar 04 01:19:00 +0000 2024,"Account issue again @AmazonHelp, 2FA code never arrives.",100455,,login_account_issue
100455,115911,False,Mon Mar 04 03:03:00 +0000 2024,Sorry you're having trouble logging in. Please DM us the email on the account (not the password) so we can look into this securely. ^KL,,100454,login_account_issue
100456,cust4912,True,Mon Mar 04 01:36:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 297816.,100457,,payment_issue
100457,115911,False,Mon Mar 04 04:10:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100456,payment_issue
100458,cust7730,True,Mon Mar 04 01:53:00 +0000 2024,@AmazonHelp the item from order 997594 arrived broken/defective.,100459,,product_defect
100459,115911,False,Mon Mar 04 02:12:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100458,product_defect
100460,cust7246,True,Mon Mar 04 02:10:00 +0000 2024,"Account issue again @AmazonHelp, 2FA code never arrives.",100461,,login_account_issue
100461,115911,False,Mon Mar 04 03:56:00 +0000 2024,Sorry you're having trouble logging in. Please DM us the email on the account (not the password) so we can look into this securely. ^KL,,100460,login_account_issue
100462,cust3068,True,Mon Mar 04 02:27:00 +0000 2024,"Got the completely wrong item for order 138817 @AmazonHelp, this is frustrating.",100463,,wrong_item
100463,115911,False,Mon Mar 04 04:43:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100462,wrong_item
100464,cust8213,True,Mon Mar 04 02:44:00 +0000 2024,"@AmazonHelp great service today, appreciate the quick help.",100465,,general_praise
100465,115911,False,Mon Mar 04 03:17:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100464,general_praise
100466,cust3361,True,Mon Mar 04 03:01:00 +0000 2024,@AmazonHelp not okay that 116093 was cheaper for Prime members and I wasn't told.,100467,,price_complaint
100467,115911,False,Mon Mar 04 04:53:00 +0000 2024,We understand the frustration. Please DM your order number so we can review pricing/eligibility for a price adjustment. ^QR,,100466,price_complaint
100468,cust5342,True,Mon Mar 04 03:18:00 +0000 2024,@AmazonHelp I ordered a blue jacket but received a pair of shoes instead. Order 592296.,100469,,wrong_item
100469,115911,False,Mon Mar 04 04:52:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100468,wrong_item
100470,cust2315,True,Mon Mar 04 03:35:00 +0000 2024,"@AmazonHelp great service today, appreciate the quick help.",100471,,general_praise
100471,115911,False,Mon Mar 04 07:21:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100470,general_praise
100472,cust7226,True,Mon Mar 04 03:52:00 +0000 2024,"Account issue again @AmazonHelp, 2FA code never arrives.",100473,,login_account_issue
100473,115911,False,Mon Mar 04 05:21:00 +0000 2024,Sorry you're having trouble logging in. Please DM us the email on the account (not the password) so we can look into this securely. ^KL,,100472,login_account_issue
100474,cust2121,True,Mon Mar 04 04:09:00 +0000 2024,Being charged for an order 137642 I never placed @AmazonHelp.,100475,,payment_issue
100475,115911,False,Mon Mar 04 05:17:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100474,payment_issue
100476,cust2480,True,Mon Mar 04 04:26:00 +0000 2024,"@AmazonHelp I need to cancel order 883041 immediately, ordered by mistake.",100477,,order_cancel
100477,115911,False,Mon Mar 04 06:25:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100476,order_cancel
100478,cust2646,True,Mon Mar 04 04:43:00 +0000 2024,"@AmazonHelp delivery for 838083 delayed again, no notification sent either.",100479,,delivery_delay
100479,115911,False,Mon Mar 04 06:44:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100478,delivery_delay
100480,cust1474,True,Mon Mar 04 05:00:00 +0000 2024,@AmazonHelp order 414012 arrived but it's not what I ordered at all.,100481,,wrong_item
100481,115911,False,Mon Mar 04 05:19:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100480,wrong_item
100482,cust6873,True,Mon Mar 04 05:17:00 +0000 2024,"@AmazonHelp I can't log into my account, keeps saying invalid password even after reset.",100483,,login_account_issue
100483,115911,False,Mon Mar 04 07:00:00 +0000 2024,Sorry you're having trouble logging in. Please DM us the email on the account (not the password) so we can look into this securely. ^KL,,100482,login_account_issue
100484,cust9702,True,Mon Mar 04 05:34:00 +0000 2024,@AmazonHelp the item from order 356059 arrived broken/defective.,100485,,product_defect
100485,115911,False,Mon Mar 04 07:27:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100484,product_defect
100486,cust3868,True,Mon Mar 04 05:51:00 +0000 2024,"Just want to say @AmazonHelp support fixed my issue with order 278240 super fast, thank you!",100487,,general_praise
100487,115911,False,Mon Mar 04 06:19:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100486,general_praise
100488,cust4945,True,Mon Mar 04 06:08:00 +0000 2024,"@AmazonHelp great service today, appreciate the quick help.",100489,,general_praise
100489,115911,False,Mon Mar 04 08:23:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100488,general_praise
100490,cust8555,True,Mon Mar 04 06:25:00 +0000 2024,"Just want to say @AmazonHelp support fixed my issue with order 343467 super fast, thank you!",100491,,general_praise
100491,115911,False,Mon Mar 04 09:16:00 +0000 2024,"Thank you so much for the kind words, glad we could help! 😊 ^ST",,100490,general_praise
100492,cust1153,True,Mon Mar 04 06:42:00 +0000 2024,Can someone cancel 367729? @AmazonHelp it hasn't shipped yet I hope.,100493,,order_cancel
100493,115911,False,Mon Mar 04 10:40:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100492,order_cancel
100494,cust9955,True,Mon Mar 04 06:59:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 810526.,100495,,payment_issue
100495,115911,False,Mon Mar 04 07:47:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100494,payment_issue
100496,cust5901,True,Mon Mar 04 07:16:00 +0000 2024,This is the second time my delivery for 462351 has been delayed. @AmazonHelp not happy.,100497,,delivery_delay
100497,115911,False,Mon Mar 04 10:07:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100496,delivery_delay
100498,cust8484,True,Mon Mar 04 07:33:00 +0000 2024,"@AmazonHelp defective unit received, order 362246, needs replacement.",100499,,product_defect
100499,115911,False,Mon Mar 04 11:17:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100498,product_defect
100500,cust8916,True,Mon Mar 04 07:50:00 +0000 2024,"@AmazonHelp I need to cancel order 503380 immediately, ordered by mistake.",100501,,order_cancel
100501,115911,False,Mon Mar 04 08:25:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100500,order_cancel
100502,cust6881,True,Mon Mar 04 08:07:00 +0000 2024,Where's my refund for order 699704? @AmazonHelp it's been 10 business days.,100503,,refund_request
100503,115911,False,Mon Mar 04 10:42:00 +0000 2024,Sorry for the delay on your refund. Refunds typically take 3-5 business days once processed. Please DM your order number so we can check the status. ^GH,,100502,refund_request
100504,cust1359,True,Mon Mar 04 08:24:00 +0000 2024,"@AmazonHelp please cancel order 409571, found it cheaper elsewhere.",100505,,order_cancel
100505,115911,False,Mon Mar 04 12:04:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100504,order_cancel
100506,cust1803,True,Mon Mar 04 08:41:00 +0000 2024,"Product from 108491 stopped working after 2 days, @AmazonHelp this is unacceptable.",100507,,product_defect
100507,115911,False,Mon Mar 04 11:24:00 +0000 2024,"We're sorry to hear that. Please DM your order number and a photo if possible, and we'll get a replacement sent out. ^MN",,100506,product_defect
100508,cust4770,True,Mon Mar 04 08:58:00 +0000 2024,@AmazonHelp payment failed but money was deducted for 913423.,100509,,payment_issue
100509,115911,False,Mon Mar 04 11:41:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100508,payment_issue
100510,cust4115,True,Mon Mar 04 09:15:00 +0000 2024,"@AmazonHelp I can't log into my account, keeps saying invalid password even after reset.",100511,,login_account_issue
100511,115911,False,Mon Mar 04 12:01:00 +0000 2024,Sorry you're having trouble logging in. Please DM us the email on the account (not the password) so we can look into this securely. ^KL,,100510,login_account_issue
100512,cust3240,True,Mon Mar 04 09:32:00 +0000 2024,"@AmazonHelp please cancel order 892280, found it cheaper elsewhere.",100513,,order_cancel
100513,115911,False,Mon Mar 04 12:20:00 +0000 2024,We can help with that. Please DM your order number right away — if it hasn't shipped yet we can cancel it for you. ^IJ,,100512,order_cancel
100514,cust1645,True,Mon Mar 04 09:49:00 +0000 2024,"@AmazonHelp delivery for 777737 delayed again, no notification sent either.",100515,,delivery_delay
100515,115911,False,Mon Mar 04 11:16:00 +0000 2024,We're sorry your delivery is delayed. Could you DM us the order number so we can escalate with the carrier and get you an updated ETA? ^CD,,100514,delivery_delay
100516,cust6977,True,Mon Mar 04 10:06:00 +0000 2024,"@AmazonHelp I was charged twice for order 707727, please fix this.",100517,,payment_issue
100517,115911,False,Mon Mar 04 13:21:00 +0000 2024,Sorry about that! Please DM your order number so we can review the charges and issue a correction if needed. ^OP,,100516,payment_issue
100518,cust6352,True,Mon Mar 04 10:23:00 +0000 2024,@AmazonHelp I ordered a blue jacket but received a pair of shoes instead. Order 409445.,100519,,wrong_item
100519,115911,False,Mon Mar 04 13:42:00 +0000 2024,"That's definitely not right, we apologize. Please DM your order number and we'll arrange a free replacement or refund right away. ^EF",,100518,wrong_item
